title,article_text,article_date,source
"Anne Curtis, naiyak dahil sa mister na si Erwan Heussaff","MAYNILA -- Hindi napigilan ni Anne Curtis ang maging emosyonal nang sabihing ang mister na si Erwan Heussaff ang bayani ng kanyang buhay,Nitong Lunes sa paggunita sa Araw ng mga Bayani, ibinahagi ni Curtis at maging ng iba pang kasamahang host sa pangtanghaliang programa ng ABS-CBN kung sino ang itinuturing nilang mga bayani. ,""Ako siguro ang hero ng buhay ko, like sisteret (Vice Ganda) kung may Ion (Perez) siya, ako naman may Erwan. He is my super hero, super dad, ganun 'yata talaga,"" ani Curtis na nagsimula nang maging emosyonal. ""He's really an everyday hero."",Ayon naman kay Vice, batid niya ang pakiramdam ni Curtis na may katuwang sa pagharap sa mundo. ,""It's very hard for you to juggle work and being a mom sa isang araw, sabay. Niloloko-loko ko lang ito pero ang hirap kaya nang ginagawa niya. Nanay, asawa, tapos kailangan niyang maging entertainer niyo. Pero dahil may Erwan siya na sasabihin, 'o sige na nga ako na muna ito, do your thing, magpaka-entertainer ka muna,' eh ang laking bagay nun,"" ani Vice na sinang-ayunan naman ni Curtis.,""Correct, that's why he is my everyday hero, forever and ever,"" ani Curtis.,Samantala, naging emosyonal din sina Kim Chiu, Jackie Gonzaga at Amy Perez sa pagbabahagi kung sino ang bayani ng kanilang buhay.,Ayon kay Chiu, ang kanyang kapatid na si Lakam ang itinuuturing niyang bayani dahil pinapadali nito ang kanyang buhay.,""Hero ko siyempre ang ate ko, alam naman natin 'yon. Naiiyak na naman, bakit ganun nakakaiyak? Kasi pinapadali niya ang buhay ko. Si Ate Lakam kasi lahat ginagawa na niya. ... Siya talaga laging nandiyan. Lahat kaming magkakapatid hero namin siya. Wala man siyang asawa, wala man siyang anak, kami 'yung naging family niya,"" ani Chiu.,Ang mga magulang naman niya ang mga bayani sa buhay ni Gonzaga na aniya ay laging nandiyan para sa kanya.,""Hero ko ay parents din kasi sila ang handang sumaklolo sa akin,"" ani Gonzaga.,Hindi rin napigil ni Perez ang maiyak sa pag-amin na miss na niya ang mister, ang itinuturing niyang bayani ng kanyang buhay, na ngayon ay nasa Amerika.,""First time na nagkalayo kami ng ganito katagal ng tatlong linggo dahil nasa America siya ngayon. Dahil 'yung father niya ay kailangan niyang asikasuhin. Alam mo 'yung doon mo pala mare-realize ang kahalagahan ng isang tao kapag wala siya. Lalo na kung nasanay ka na 16 years, magkasama kayo, halos magkapalitan na kayo ng mukha, hindi ba? Tapos ang hirap matulog na mag-isa na pala, doon ko na-realize. Talagang herong-hero ko ang asawa ko sobra kong na appreciate ang things na ginagawa niya sa bahay,"" ani Perez.",Aug 30 2022 01:52 PM,https://news.abs-cbn.com/entertainment/08/30/22/anne-naiyak-dahil-sa-mister-na-si-erwan-heussaff
6 K-pop acts bibisita sa Pilipinas sa Oktubre para sa Popstival 2022,,Aug 29 2022 08:21 PM,https://news.abs-cbn.com/video/entertainment/08/29/22/6-k-pop-acts-bibisita-sa-oktubre-para-sa-popstival-2022
Lalaki napatay ang sariling anak matapos ang alitan dahil sa dumi ng aso,"Nauwi sa pananaksak at pagpatay ng ama sa sariling anak ang alitan dahil sa dumi ng kanilang alagang aso sa Barangay Sta Rita, Olongapo City, Biyernes ng hapon.,Ayon kay Police Captain George Francis Molina ng Police Station 5 ng Olongapo City Police, sinita ng suspek ang kaniyang anak dahil sa madalas na pagdumi ng alagang aso sa kaniyang kuwarto.,""So, ito pong biktima po natin, hindi po siya nakibo kasi galit kagad yung tatay itong suspect natin, agad pong sinuntok 'yung asawa ng biktima, 'di bale manugang. Nung asawa po ng biktima.... ginawa nitong biktima natin, inawat niya yung tatay niya,"" dagdag ni Molina.,Pero sa pag-awat ng 35 anyos na biktima na kinilalang si Ronwaldo San Pedro, hindi nito inakala na may dalang kutsilyo ang 63 anyos na amang si Herminigildo San Pedro.,""Inundayan na po niya ng saksak itong biktima natin itong anak, unang inundayan niya ito sa braso so sinasangga, itong biktima natin hindi talaga lumalaban sa tatay, so kaya napansin namin itong pagiimbestiga namin marami siyang tama sa braso talagang sinasangga lang niya yung mga saksak sa kanya ng tatay niya,"" dagdag pa ni Molina.,Humingi ng saklolo sa mga kapitbahay ang kinakasama ng biktima, at sa pagresponde ng mga pulis, dinatnan pa sa crime scene ang ama, na kusa namang sumama sa kanila.,Ang suspek na rin umano ang kusang nagsuko ng kitchen knife na kaniyang ginamit sa pagsaksak sa anak.,Nagtamo ng mga sugat sa braso, leeg at kamay ang biktima na siya nitong ikinamatay.,Desidido ang iba pang kaanak ng biktima na kasuhan ng parricide ang suspek.",Aug 29 2022 05:51 PM,https://news.abs-cbn.com/news/08/29/22/lalaki-napatay-ang-sariling-anak-dahil-sa-dumi-ng-aso
"COVID-19 cases sa bansa, bumababa maliban sa Mindanao: DOH",,Aug 29 2022 08:25 PM,https://news.abs-cbn.com/video/news/08/29/22/covid-19-cases-bumababa-maliban-sa-mindanao-doh
Ayuda hatid sa mga magsasakang apektado ng 'Florita' sa Cagayan,,Aug 29 2022 08:30 PM,https://news.abs-cbn.com/video/news/08/29/22/ayuda-hatid-sa-mga-magsasaka-sa-cagayan
KILALANIN: Batang Fil-AM na markado ang husay sa mundo ng chess,,Aug 29 2022 08:32 PM,https://news.abs-cbn.com/video/overseas/08/29/22/batang-fil-am-markado-ang-husay-sa-mundo-ng-chess
"5 vlogger, influencer inireklamo kaugnay sa pagsira ng pera",,Aug 29 2022 08:38 PM,https://news.abs-cbn.com/video/news/08/29/22/5-vlogger-influencer-inireklamo-sa-pagsira-ng-pera
"Canadian, natangayan umano ng P13 milyon ng Pilipinang nakilala sa Facebook","
Nahaharap sa kasong estafa ang isang ginang matapos umano niyang huthutan ng nasa P13 milyon ang isang lalaking Canadian na nakilala niya sa Facebook.,Naaresto noong Linggo ng hapon sa entrapment operation sa Sta. Cruz, Laguna ang 33-anyos na suspek, na taga-Calamba City.,Inaresto ang suspek dahil sa reklamo ni Bruce Thomas Marshall, isang 65-anyos na Canadian na dumating sa Pilipinas noong Agosto 11.,Ayon sa banyaga, nakilala niya sa Facebook ang suspek at nakumbinsi siya nitong magpadala ng perang umabot sa higit P13 milyon mula noong 2019.,Ipagpapagawa umano ng ginang ng townhouse ang pera ng biktima para sa plano nitong paninirahan na sa Pilipinas.,Subalit noong magkita ang 2, walang maipakitang townhouse ang suspek at mula noon ay nagtago na ito.,Muling kinontak ng suspek ang biktima sa Messenger at humingi pa ng P350, 000 para umano makapagpagawa ito ng mini grocery upang magkaroon siya ng hanapbuhay at makabayad sa dayuhan.,Doon na nagsumbong sa pulisya ang biktima at isinagawa ang entrapment operation sa bayan ng Sta. Cruz.,Patuloy ang imbestigasyon ng mga awtoridad para malaman kung may ibang kasabwat ang suspek sa panloloko umano sa dayhuan.",Aug 30 2022 01:29 PM,https://news.abs-cbn.com/news/08/30/22/banyaga-natangayan-umano-ng-p13-m-ng-pinay
Gasolinahang nagtitinda ng murang gasolina dinagsa,,Aug 30 2022 06:27 AM,https://news.abs-cbn.com/video/business/08/30/22/gasolinahang-nagtitinda-ng-murang-gasolina-dinagsa
"Buto ng pinakamalaking sperm whale na nakita sa PH, itatampok sa Davao museum",,Aug 29 2022 08:40 PM,https://news.abs-cbn.com/video/life/08/29/22/buto-ng-sperm-whale-na-nakita-sa-ph-itatampok-sa-davao-museum
"Trail sa Mt. Apo, inihanda na sa muling pagbubukas matapos ang off season","Nakatakdang buksan muli ang mga trail sa Mount Apo para sa mga climbers ngayong Setyembre 1 matapos ang tatlong buwang off season.,Bago ang muling pagbubukas, nagsagawa ng assessment climb ang investment promotions and tourism office sa bayan ng Sta. Cruz sa Davao del Sur noong Miyerkoles hanggang Biyernes.,Bahagi ito ng paghahanda upang masiguro na magiging maayos ang pagbabalik ng trekking activities sa pinakamataas na bundok sa bansa.,Ayon sa Sta. Cruz tourism office, kabilang sa kanilang ginawang hakbang noong off season ang paglagay ng maayos na daanan papunta sa campsite toilet, paglilinis ng campsites at summit, pag-aayos ng watersource, at biodiversity monitoring.,Ipinatupad na rin ang biosecurity measures para iwas sa African Swine Fever lalo't maraming wildlife species sa nasabing bundok.,Simula noong nakaraang taon, ipinatutupad ang off-season sa Mount Apo mula Hunyo hanggang katapusan ng Agosto para sa rehabilitasyon ng kilalang icon at ipinagmamalaki ng bansa.,Isa lamang ang Sta. Cruz trail sa mga trails ng Davao del Sur at Cotabato province papunta sa summit ng Mount Apo.",Aug 29 2022 07:49 PM,https://news.abs-cbn.com/news/08/29/22/trail-sa-mt-apo-inihanda-na-sa-muling-pagbubukas
Panukalang mandatory SIM card registration muling inihain sa Kamara,,Aug 29 2022 08:54 PM,https://news.abs-cbn.com/video/news/08/29/22/panukalang-mandatory-sim-card-registration-muling-inihain-sa-kamara
Pamamahagi ng educational aid posibleng gawing araw-araw sa ilang rehiyon,,Aug 29 2022 08:17 PM,https://news.abs-cbn.com/video/news/08/29/22/pamamahagi-ng-educ-aid-posibleng-gawing-araw-araw-sa-ilang-rehiyon
Paggunita sa National Heroes Day pinangunahan ni Marcos sa LNMB,,Aug 29 2022 08:51 PM,https://news.abs-cbn.com/video/news/08/29/22/paggunita-sa-national-heroes-day-pinangunahan-ni-marcos
"Seth Fedelin, umiiwas na makumpara kay Daniel Padilla","MAYNILA -- Isang karangalan para kay Seth Fedelin ang bansag sa kanya ng ilan bilang Daniel Padilla Jr..,Pero pag-amin ni Fedelin, apektado rin siya sa ilan na nagsasabing sadya niyang ginagaya si Padilla.,""Happy po ako dahil nako-compliment ako na maganda. Pero 'yung iba, medyo naaano ako na pati raw 'yung, 'yung ini-specific nila na ginagaya ko daw,"" pauna ni Fedelin sa pinakabagong vlog ng batikang showbiz reporter na si Ogie Diaz.,Pag-amin ni Fedelin, may mga bagay siyang iniiwasan para 'di maikumpara kay Padilla.,""Ako po sa lahat ng mall shows ko iniiwasan ko talagang kumanta ng kanta ni Kuya DJ. Opo, sinasadya ko po,"" ani Fedelin.,""Alam ko sa sarili ko na hindi ko ginagaya. Kapag nasa loob ako ng bahay at kapag nag-vlog ako eh ito ako, kapag nakausap ako ng mga tao ito ako, hindi ko ginagaya,"" dgdag ni Fedelin.,""Kapag napapanood niyo po si Kuya DJ at tumayo siya sa harapan niyo, napaka-manly niya po tingnan at ako po ay hindi po ako ganun. Kapag tumayo po ako sa harapan niyo, mukha akong totoy. Kapag nagsalita ako, kapag nakipagkulitan ako sa inyo ay mukha akong totoy, mukha lang akong lumaki sa kanal. Pero ang dami nilang sinasabi,"" ani Fedelin.,Paglilinaw ni Fedelin, inis ang nararamdaman niya sa mga nagsasabing ginagaya niya si Padilla.,""Hindi ako nahe-hurt, naiinis. Hindi ako nasa-sad, pero naiinis ako. Kasi ang dami nilang sinasabi. Kasalanan ko po ba na nakikita niyo po sa akin? Siguro po, hindi ko po kasalanan, hindi ba po? Maraming salamat po sa ibang nakaka-appreciate, maraming salamat sa nagko-compliment. Kaya minsan kapag may nagsasabi sa akin na 'para kang si ano' minsan napapaisip ka na good ba ito o bad?"" aniya.,Giit ni Fedelin, wala siyang intensiyon na gayahin si Padilla at ipinapakita lang niya kung sino siya.,""Siguro ang gagayahin ko lang po kay Kuya DJ, magiging honest po ako, siguro 'yung na-achieve niya. 'Yung blockbuster sa sinehan, 'yung movie nila na 'The Hows of Us,' siguro gusto ko maging ganun. Gusto ko makagawa rin ng ganun. 'Yun lang po ang gagayahin ko. Kasi hindi naman natin maitatanggi na si Kuya DJ ay iba po siya, napakalayo niya sa akin. Siguro 10 kaban pa ng bigas, siguro nga 20 pa o 100 pa nga. Alam ko po 'yon sa sarili ko,"" ani Fedelin.,""At hindi po ako magiging Daniel. At hindi ko po mapapalitan si Daniel. Ang gusto ko, kapag nakita ako ng mga tao sa labas, minsan po nakakarinig ako 'uy di ba 'yan 'yung partner ni ano?' Minsan po naiisip ko na balang araw masasabi po 'uy si Seth 'yan,"" dagdag ni Fedelin.,Ayon kay Fedelin, nakilala niya si Padilla dahil na rin sa pareho nilang mga kaibigan tulad ng aktor na si Joshua Garcia.,""Nakasama ko rin si Kuya DJ. At ito po para rin sa inyo, hindi ko po hinangad na o dinrive 'yung sarili kong pumasok sa grupo, hindi po ako ganoon. Kasi may [naririnig] ako, 'si Seth o dumidikit kay DJ.' Bawal kong dikitan? Bawal ko man lang ba kausapin at batiin? Gumalang na ako, 'Kuya DJ kamusta po?' Bawal po ba ako gumanun, hindi ba? 'Di ko po kasi ugali 'yung isisiksik. Saka ito po ah, plano ko lang po talaga ay galingan ko lang sa trabaho ko at laging maging mabait,"" ani Fedelin.,Sa panayam, binalikan din ni Fedelin kung paano siya nagsimulang makapasok sa industriya sa pamamagitan nang pag-awdisyon sa ""Star Hunt"" noong 2018.,Ayon kay Fedelin higit isang araw ang ginugol niya sa awdisyon, taliwas aniya sa sinasabi ng iba na mayroong tumulong sa kanya o backer para makapasok sa industriya.,""Doon ako napipikon dahil lahat po ng mayroon ako ngayon ay pinaghirapan ay pinaghirapan ko po. Twenty seven hours, 28 hours akong nag-audition. Seven months akong naghintay ng call back po. Walang tumulong sa akin,"" ani Fedelin.,Matapos naman maging housemate ng ""Pinoy Big Brother"" at makalabas ng Bahay ni Kuya, naging bahagi si Fedelin ng ""Kadenang Ginto"" kung saan ipinarehas siya sa aktres na si Andrea Brillantes.,Sa vlog, iginiit din ni Fedelin na maayos ang samahan nila ni Brillantes bilang magkatrabaho sa musical series na ""Lyric and Beat."" ,""Sa 'Lyric and Beat' sa lahat ng trabaho namin ay professional kami dahil 'yun naman ang kailangan. Dahil nga sabi ko sa inyo guys empleyado kami. Kung iisipin namin 'yung mga ganyan-ganyan eh 'di wala akong sinahod,"" ani Fedelin.,Sa ngayon, bagama't priyoridad niya ang pamilya, sinabi ni Fedelin na hindi niya sinasarado ang sarili sa bagong pag-ibig.,""Hindi ko isasantabi. Balanse lang. Ako ang tao na okay lang kahit mayroon akong ano. Single o hindi,"" ani Seth na iginiit na masaya ang kanyang puso dahil sa dami ng kanyang inspirasyon.,""Pero 'yon open ako. Single tayo. It means din na open ako na malay mo ma-in love tayo, hindi ba? Bukas naman ito eh, hindi ko naman sinasara ito eh. Kasi sa pagmamahal ay given ang masaktan,"" ani Fedelin na inaming ilang buwan lang ang nakalipas nang siya ay huling masaktan.,""Kailan ba 'yon? August, July, May, April o nakaraan lang pala, ang bilis ng panahon. ... Tumindig naman in the end kailangan pa rin natin maging lalaki. Kahit nasaktan kayo guys, 'yung mga lalaki diyan, maging lalaki tayo. Gusto ko lang din itong sabihin na kahit anong mangyari, 'wag kang magsasalita nang masama sa nanakit sa iyo, 'yun ang tunay na lalaki. Ang tunay na lalaki hindi madada, tandaan mo 'yan. At yun ang ginawa ko, charot! 'Yun ang ginawa ko, huwag tayong madada,"" ani Fedelin.,Ayon kay Fedelin, ayos lang ang masaktan dahil marami ka namang matututunan.",Aug 31 2022 02:49 PM,https://news.abs-cbn.com/entertainment/08/31/22/seth-fedelin-umiiwas-na-makumpara-kay-daniel-padilla
"MMDA, mga lungsod susunod sa utos na tigil muna ang no-contact apprehension","MAYNILA (,) - Tiniyak ngayong Miyerkoles ng Metropolitan Manila Development Authority (MMDA) at ilang local government unit (LGU) sa Kamaynilaan na susundin nila ang utos ng Korte Suprema na pansamantalang itigil ang pagpapatupad ng no-contact apprehension policy (NCAP).,Ito'y matapos maglabas nitong Martes ang korte ng temporary restraining order (TRO) laban sa polisiya, na inireklamo ng ilang transport group.,Ayon sa MMDA, simula alas-5:30 ng hapon noong Martes ay sinuspende na nila ang pagpapatupad sa NCAP.,Pero nagpahayag din ang ahensiya ng planong iapela ang TRO.,""Hihingi po tayo ng legal advice natin sa Solicitor General tungkol sa usapin na ito. Pero tulad ng sabi ko, nirerespeto natin ang TRO ng SC (Supreme Court) at susundin natin to,"" ani Crisanto Saruca, direktor sa MMDA.,Sa kabila ng suspensiyon, abala pa rin ngayong Miyerkoles sa MMDA Metrobase ang mga tauhan ng ahensiya sa pagmo-monitor ng mga CCTV camera na kalat sa mga pangunahing lansangan.,Inililista rin muna nila ang traffic violation kahit na hindi muna papadalhan ng traffic violation ticket ang mga motorista.,Plano umano ng MMDA na i-adjust ang deployment ng mga tauhan para mapunan ang mga lugar na hindi mababantayan ng NCAP.,""'Yong traffic enforcers natin, patuloy na manghuhuli through physical apprehension,"" sabi ni Saruca.,""Mag-a-adjust po tayo ng deployment ng ating mga traffic enforcers para ma-cover ang traffic management na affected ng suspension ng NCAP,"" dagdag niya.,Balik na sa pisikal na panghuhuli ng traffic violations ang mga enforcer ng mga LGU, na lahat ay nagpahayag ng pagsunod sa NCAP TRO.,Magdadagdag umano ng traffic enforcers ang Maynila.,Nag-deploy na rin ang Valenzuela City ng dagdag na traffic enforcer para magbantay at magmando sa kalye.,Umapela rin ang Valenzuela LGU sa mga motorista na sumunod habang mahigpit pa ring ipatutupad ng mga enforcer ang batas-trapiko.,Nirerespeto rin ng Parañaque ang NCAP TRO kaya tigil na rin sila sa pagpapatupad nito.,Nilinaw naman ng Muntinlupa LGU na hindi talaga nila nasimulang ipatupad ang NCAP.,Sa datos ng MMDA, mula Enero hanggang Agosto, aabot na sa higit 100,000 ang kanilang huli sa pamamagitan ng NCAP.,
 ",Aug 31 2022 04:18 PM,https://news.abs-cbn.com/news/08/31/22/mmda-ilang-lgu-susunod-sa-pagpapatigil-ng-ncap
Cebu City inalis ang mask mandate; DOH di umano nakonsulta,"MAYNILA - Naglabas ng kautusan ang siyudad ng Cebu City na gawing opsyonal ang pagsusuot ng face mask sa kanilang lungsod. ,Sa utos na inilabas nitong Miyerkoles, non-obligatory na ang pagsusuot ng face mask sa mga open space, habang binibigyan ng discretion ang mga establisimyento kung dapat bang magsuot nito sa kanilang mga pasilidad.,Pero kailangan pa rin umanong magsuot ng face mask sa mga ospital. ,Paliwanag ni Cebu City Mayor Michael Rama sa executive order, nababawasan na ang malulubhang banta kontra COVID-19 at napatunayang epektibo ang pagbabakuna sa pagkontrol ng pagkalat ng sakit. ,Sa EO, ipinunto rin ni Rama na nagiging magastos ang pagsusuot ng face mask. ,""The long and mandatory wearing of face mask had affected the person as a biopsychosocial and spiritual being,"" aniya. ,Pero bagay ito na kinontra ng Department of Health, na nagsabing hindi sila nakonsulta sa pasya ng city government. ,Sa isang media briefing, iginiit ni DOH officer-in-charge Maria Rosario Vergeire na hindi puwedeng magsarili ang siyudad sa pagpapatupad ng nasabing polisiya. ,“It can’t be an island across all islands. Hindi pwede na may isang lugar sa ating bansa na nagpapatupad ng kanilang protocol, samantalang the rest of the country are implemeting the other side from the protocols, or magkaiba,” aniya. ,Dahil lumuwag na ang restrictions, mas madadagdagan ang pangambang tumaas muli ang kaso ng COVID-19 hindi lang sa mga residente kung 'di maging sa mga bibisita ng bansa. ,“Sana iproseso natin. Let us do this with a one-nation approach na hindi po tayo magkakaniya-kaniya. Let us try to follow our protocols right now. We will further study after this kung maari na, kapag nakita natin na nakapagbigay na tayo ng adequate protection to our population through our vaccinations,"" ani Vergeire. ",Aug 31 2022 05:10 PM,https://news.abs-cbn.com/news/08/31/22/cebu-city-inalis-ang-mask-mandate-doh-di-nakonsulta
Winning Moment: Paano magmumukhang bago ang lumang Christmas decors?,,Aug 31 2022 08:47 PM,https://news.abs-cbn.com/video/life/08/31/22/paano-magmumukhang-bago-ang-lumang-christmas-decors
Gilas Pilipinas panalo vs Saudi Arabia sa FIBA World Cup Qualifiers,,Aug 30 2022 08:57 PM,https://news.abs-cbn.com/video/sports/08/30/22/gilas-pilipinas-panalo-vs-saudi-arabia
Children's rights advocate kabilang sa 2022 Ramon Magsaysay awardees,,Aug 31 2022 09:03 PM,https://news.abs-cbn.com/video/news/08/31/22/childrens-rights-advocate-kasama-sa-2022-ramon-magsaysay-awardees
Sapat na bilang ng mga guro pinatitiyak ng DepEd,"Naglabas ang Department of Education (DepEd) ng memorandum na magsisilbing gabay sa hiring o pagkuha ng mga guro sa mga pampublikong paaralan.,Sa ilalim ng Memorandum No. 76 na isinapubliko Martes ng gabi, pinatitiyak ng DepEd sa mga schools division office na may sapat na bilang ng mga guro sa mga paaralan.,Dapat sa araw na ito, Agosto 31, ay mapunan na ang mga kulang na posisyon ng mga guro, ayon sa DepEd.,Nagpaalala rin ang kagawaran na sa pagpili ng mga guro, dapat alinsunod ito sa mga prinsipyo ng ""merit, fitness, competence, equal opportunity, transparency at accountability,"" ayon sa memorandum.,Bilang isang non-partisan organization, maaari umanong tumanggap ang DepEd ng endorsements mula kanino man, pero hindi ito mangangahulugang mabibigyan sila ng prayoridad dahil dapat ""merit-based"" ang hiring process.,Naglabas din ng hiwalay na memorandum ang DepEd ukol sa computation ng proportional vacation pay ng mga guro para sa School Year 2021-2022.,Noong nakaraang linggo nag-umpisa ang School Year 2022-2023, kung saan maraming paaralan ang nagpatupad ng face-to-face classes kahit sa Nobyembre pa ang implementation nito.,Ilan sa mga nakitang hamon sa unang linggo ng klase ang kakulangan sa mga silid-aralan, upuan at guro sa ilang paaralan.",Aug 31 2022 03:39 PM,https://news.abs-cbn.com/news/08/31/22/sapat-na-bilang-ng-mga-guro-pinatitiyak-ng-deped
"State of calamity at state of emergency idineklara sa bayan ng Masantol, Pampanga dahil sa tindi ng pagbaha","Suspendido ang pasok ng mga esutdyante epektibo Miyerkoles ng hapon sa buong bayan ng Masantol sa Pampanga.,Ito ang inanunsyo ni Masantol Mayor Tonton Bustos ngayong araw para maalalayan ang ligtas na pag-uwi ng mga guro at estudyante lalot nagsisimula nang makaranas na ng pag-ulan sa malaking bahagi ng Pampanga.,""Tayo po ay nagdeclare ng suspension of classes para sa mga afternoon class ngayong araw kahit kaninang umaga po walang masyadong ulan, hanggang mga 7 a.m., mga 7:30 a.m. ambon ambon lang kasi so nakapasok na mga kabataan, yung mga mag-aaral, pero bumuhos po ang ulan kaninang 8 a.m. hanggang 9:30 na may kasamang pagkulog at pagkidlat,"" ani Bustos.,Kahapon pa idineklara ang state of calamity at state of emergency sa buong bayan dahil sa tindi ng pagbaha. ,""As the chief executive of the local government of municipality of Masantol, I have asked our municipal engineers, I have asked our MDRRMO, and the members of the local finance committee to immediately implement the allocated funds for the barangay drainage system and pathways to augment our people and alleviate the suffering because of severe flooding,"" aniya. ,""It is on these premises that honorable vice mayor, and members of the Sangguniang Bayan that I humbly come before today to consider the declaration the state of calamity in our municipality to immediately address these present concern,"" dagdag ni Bustos.,Sa ngayon nasa 19 sa 26 barangay sa bayan ng Masantol ang apektado ng pagbaha. Pinakamataas ang baha na nasa 1-2.5 talampakan ang taas sa Barangay San Isidro Matua at Sta. Lucia Paguiaba.,Sa tala ng Pampanga Provincial Disaster Risk Reduction and Management Office, nasa 30 barangay na Masantol at Macabebe ang binaha.",Aug 31 2022 06:16 PM,https://news.abs-cbn.com/news/08/31/22/state-of-calamity-at-state-of-emergency-idineklara-sa-masantol-pampanga-dahil-sa-pagbaha
"Bentahan ng parol sa Pampanga, bahagyang sumisigla sa pagpasok ng 'ber months'","Mula pa Nueva Ecija si Lani Caguingin at mga kasama, pero bumaba sa lungsod ng San Fernando sa Pampanga para makakita at makapili ng parol na iuuwi sa bahay.,Nagsulputan na kasi ang puwesto ng mga nagtitinda ng parol sa kahabaan ng Jose Abad Santos Avenue Road sa Barangay Dolores.,""Maganda, magaganda compared sa ibang nagtitinda ng parol, tsaka quality naman,"" ani Caguingin.,Si Lyn Caballero na taga-bayan ng Sasmuan, Pampanga, kahit gipit sa budget, nagtabi ng kaunti para makabili ng bagong parol.,""Importante ang mga parol, sila ang nagpapaalala sa atin na maging masaya sa Pasko,"" aniya.,Ayon sa ilang lantern makers, bahagyang nagtaas ang presyo ng parol ng P300 hanggang P500 ngayong taon.,Ang Capiz Lanterns, nasa P1,200 hanggang P4,500 ang presyo depende sa laki. Ang metal-framed lanterns naman, naglalaro rin sa P1,500 hanggang P4,000 ang presyo.,Ang metal towers, na may disenyong Christmas tree o Eiffel Tower, nasa P4,000 hanggang P5,000 ang halaga.,Ang mga metal-framed plastic lanterns naman, nasa P2,800 ang 30 inches na laki.,“Kasi sa pagbili natin sa gasolina tumaas din po tapos sa deliver pati materyales, lahat po ng materials tumaas, kahit bumbilya, wire, lahat nagtaasan,"" paliwanag ng lantern maker na si Rodel Reyes.,Dalawang taon ding umaray ang mga lantern makers dahil sa tumal ng benta na dala ng pandemya kaya ngayong taon, umaasa silang makakabawi na.,""Kasi nung nakaraan pandemic eh, siguro ngayon makakabawi na yung mga nagpaparol kasi last year talaga nung pandemic talagang wala nalugi ang lahat eh, halos hindi nabenta yung iba, dahil pandemic nga sa takot ng mga tao ayaw magsilabas ng bahay,"" ani Jason Cedeño, isa ring lantern maker.,""Babawi na po kasi ramdaman na talaga ng bawat isa ang kapaskuhan ngayon dahil nung nakaraang taon talaga pandemic, malungkot kaya sa ngayon siguro kahit kami umaasa rin na maging masaya itong taon na ito,"" dagdag pa niya.,Kumukutikutitap, kumikindatkindat, hindi nga makukumpleto ang ningning ng Pasko kung walang liwanag ng pag-asa na nagmumula sa kislap ng mga parol mula sa Pampanga, ang tinaguriang ""Christmas capital of the Philippines"". ",Aug 31 2022 11:00 PM,https://news.abs-cbn.com/business/08/31/22/bentahan-ng-parol-sa-pampanga-bahagyang-sumisigla
Ilang bigating celebs kasamang rumampa sa paglunsad ng 'Vogue Philippines',,Sep 01 2022 08:13 PM,https://news.abs-cbn.com/video/entertainment/09/01/22/ilang-bigating-celebs-rumampa-sa-paglunsad-ng-vogue-philippines
Memes tampok si Jose Mari Chan naglipana bago ang 'ber' months,,Aug 31 2022 08:56 PM,https://news.abs-cbn.com/video/news/08/31/22/memes-tampok-si-jose-mari-chan-naglipana-bago-ang-ber-months
"Mga nasunugan sa Maynila, Pasay hinatiran ng tulong",,Aug 31 2022 09:10 PM,https://news.abs-cbn.com/video/news/08/31/22/tulong-handog-sa-mga-nasunugan-sa-maynila-pasay
